Name,Physical Storage Quantity,Storage Unit,GroupName,Date_week,Month,Stock_Class,Cycle,Max_Stock
SAC SOUS VIDE LISSE 40*40,500.0,PC,Consommable,vendredi,2024-08,B,25,900.0
SANEX,80.0,PC (1 PC),Hygiène,vendredi,2024-08,A,25,100.0
SAUCE A L'AIL PB,11.0,L (1 KG),Epicerie,jeudi,2024-08,A,25,11.0
SAUCE AU POIVRE SAC 500GR PB,3.0,KG (1 SAC),Epicerie,jeudi,2024-08,B,25,5.0
SAUCE MAYONNAISE PESTO PB,11.0,L (1 L),Epicerie,jeudi,2024-08,A,25,11.0
SAUCE PESTO PB,4.0,KG (1 KG),Epicerie,jeudi,2024-08,A,25,5.0
SIROP DE CARAMEL 1L MONIN,2.0,PC (1000 ML),Pâtisseries,dimanche,2024-09,B,25,5.0
SIROP DE NOISETTES GRILLEES 70CL MONIN,1.0,PC (700 ML),Pâtisseries,lundi,2024-09,D,25,2.0
SIROP DE VANILLE 1L MONIN,2.0,PC (700 ML),Pâtisseries,dimanche,2024-09,C,25,3.0
THE SANS SUCRE 0.9g,180.0,PC (1 PC),THE,lundi,2024-09,B,25,1080.0
THYM MOULU,1.0,PC (1 KG),Epicerie,samedi,2024-08,D,25,2.0
TOMATES SECHEES,5.0,PC (1000 GR),Epicerie,dimanche,2024-09,B,25,5.0
TOQUE CHEF,5.0,PC (1 PC),Hygiène,vendredi,2024-08,C,25,6.0
VARIANTES,5.0,KG,Legumes Frais,mardi,2024-09,D,25,10.0
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,5.3,KG (1000 GR),Viandes Fraiches,jeudi,2024-08,A,25,11.0
sucre en buchette MF 10kg,1.0,KG,Cafe,dimanche,2024-09,C,25,10.0
AIL,3.0,KG (1 KG),Legumes Frais,mercredi,2024-09,B,26,8.3
ANANAS PCES,39.0,PC (1 PC),Fruits & Legumes Frais,mardi,2024-09,A,26,172.0
AUBERGINE LEGUME,17.1,KG (1 KG),Legumes Frais,dimanche,2024-09,A,26,17.85
BACON BOEUF FUME TRANCHES ( 300GR),3.9,KG (1000 GR),Viandes Fraiches,dimanche,2024-09,A,26,6.9
BACTYGEL 703 CF,1.0,BTL (1 BTL),Hygiène,vendredi,2024-09,B,26,4.0
BASILIC BARQUETTE,4.15,KG (1 KG),Legumes Frais,mercredi,2024-09,A,26,11.05
BASILIC LA BOTTE,1.5,KG (1 KG),Legumes Frais,lundi,2024-09,C,26,3.2999
BEURRE MARGARINE  KG,4.5,PC (1 KG),Beurre Oeuf Fromage,dimanche,2024-09,C,26,40.5
BOUTEILLE DE VINAIGRETTE 250ML,12.0,PC (250 GR),Epicerie,mardi,2024-09,A,26,16.0
CAPRE VRAC,4.0,KG (1 KG),Legumes Frais,lundi,2024-09,B,26,9.0
CELTIA FUT DE 50L,4.0,PC (50 L),Alcools,dimanche,2024-09,B,26,6.0
CHOCOLAT CHAUD EN POUDRE,6.0,KG (1 KG),Cafe,vendredi,2024-09,B,26,7.0
CHOUX ROUGE,6.3,PC (1 PC),Legumes Frais,jeudi,2024-09,A,26,9.6
CITRON,6.15,KG (1 KG),Legumes Frais,dimanche,2024-09,A,26,16.75
CITRON SALLE,7.0,KG (1 KG),Legumes Frais,vendredi,2024-09,B,26,28.0
COIFFE EN PAPIER,500.0,PC (1 PC),Hygiène,dimanche,2024-09,B,26,1100.0
COURGETTE,11.3,KG (1 KG),Legumes Frais,mardi,2024-09,A,26,28.6
COUVERCLE AVEC TROU BOMBE 95KY,950.0,PC,Consommable,dimanche,2024-09,B,26,3300.0
CREME DE BALSAMIQUE,6.0,BTL (1 ML),Epicerie,samedi,2024-09,D,26,10.0
CREVETTE 26/30 AVEC QUEUE  SURG.,1.0,KG,Poisson Surgelé_R,lundi,2024-09,C,26,4.0
CUILLIERE NOIRE EJEM,900.0,PC,Consommable,mardi,2024-09,A,26,4900.0
FOURCHETTE NOIRE EMBALEE EJEM,3000.0,PC (1 PC),Consommable,dimanche,2024-09,A,26,10000.0
FROMAGE GORGONZELA,0.6,PC (1 KG),Beurre Oeuf Fromage,vendredi,2024-09,A,26,13.0
FROMAGE MAASDAM EN BLOC PB,40.0,KG,Beurre Oeuf Fromage,mardi,2024-09,A,26,65.5
FROMAGE PARMESAN PB,2.2,KG (0.2 KG),Beurre Oeuf Fromage,mardi,2024-09,A,26,3.8
FUT HEINEKEIN,160.0,PC (1 L),Alcools,lundi,2024-09,B,26,240.0
GOBLET 9 0Z MF,200.0,PC (1 PC),Consommable,samedi,2024-09,A,26,1600.0
HARISSA ARBI,3.0,KG,Epicerie,lundi,2024-09,A,26,23.0
JAMBON DE BOEUF FUME,10.8,KG (1 KG),Charcuterie,mardi,2024-09,A,26,18.1
JAMBON DE DINDE,16.05,PC (1 KG),Charcuterie,lundi,2024-09,A,26,34.15
JOUR ET NUIT ROUGE 1/2,6.0,PC (1 PC),Alcools,dimanche,2024-09,C,26,48.0
LEVURE CHIMIQUE,1.0,PC (1 PC),Pâtisseries,samedi,2024-09,D,26,3.0
LIPTON ICE TEA FRAMBOISE 33 CL,305.0,PC (1 PC),THE,dimanche,2024-09,A,26,637.0
LOT CAFE GRAIN BARISTA,27.0,PC (1 KG),Cafe,dimanche,2024-09,A,26,121.0
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,samedi,2024-09,C,26,9.0
MANCHE A BALAIS,5.0,PC (1 PC),Hygiène,jeudi,2024-09,B,26,20.0
MARINADE EMINCE DE BOEUF 2KG,7.0,KG,Epicerie,mardi,2024-09,B,26,10.0
MELANGE EPICES VIANDE 500GR PB,0.5,KG (1 KG),Epicerie,samedi,2024-09,D,26,2.0
MELANGE TENDER 2KG PB,9.0,KG,Epicerie,mardi,2024-09,B,26,13.0
MIEL DOUX & FRAIS,5.0,PC (1 PC),Epicerie,dimanche,2024-09,C,26,11.0
MOZARELLA BOCCONCINI,3.0,PC (200 GR),Beurre Oeuf Fromage,lundi,2024-09,D,26,23.0
NAPPAGE,5.0,PC,Pâtisseries,dimanche,2024-09,C,26,14.0
NUTELLA 600GR,54.0,PC (1 PC),Pâtisseries,jeudi,2024-09,B,26,114.0
PAILLE NOIR,19.0,PQT (1000 PC),Consommable,dimanche,2024-09,A,26,39.0
PAPIER ALUM DE 100,1.0,PC (1 PC),Consommable,mercredi,2024-09,B,26,9.0
PAPIER CUISSON 40*60,1.0,PC (500 PC),Consommable,mardi,2024-09,C,26,4.0
PEPPERONI,1.8,KG (1 KG),Charcuterie,dimanche,2024-09,A,26,4.8
PERSIL,0.55,KG (1 KG),Legumes Frais,mardi,2024-09,A,26,7.32999
PIMENT ROUGE SALLE,12.0,KG,Legumes Frais,vendredi,2024-09,B,26,20.0
POCHETTE CROISSANT 15*7*29,2.0,PC (1000 PC),Consommable,mardi,2024-09,C,26,4.0
PUREE ANANAS 1 L,2.0,PC (1 L),Epicerie,lundi,2024-09,D,26,2.0
PUREE DE KIWI 1.32KG MONIN,2.0,PC (1000 GR),Pâtisseries,samedi,2024-09,D,26,2.0
PUREE MANGUE 1L,1.0,PC (1 L),Epicerie,lundi,2024-09,D,26,2.0
RACLETTE,3.0,PC,Hygiène,mercredi,2024-09,B,26,7.0
RAISIN NOIR,24.65,KG (1 KG),Fruits & Legumes Frais,dimanche,2024-09,A,26,38.1
RAISINS JAUNE,20.5,KG,Fruits & Legumes Frais,lundi,2024-09,B,26,23.0
RISTRETTO NSPRS,4500.0,PC,Cafe,dimanche,2024-09,A,26,6800.0
ROQUETTE FRAIS EN KG,6.6,KG,Legumes Frais,lundi,2024-09,B,26,9.9
SAC SOUS VIDE LISSE 20*30,500.0,PC (1 PC),Consommable,lundi,2024-09,A,26,1800.0
SAC SOUS VIDE LISSE 30*30,700.0,PC (1 PC),Consommable,lundi,2024-09,A,26,1100.0
SAC SOUS VIDE LISSE 40*40,300.0,PC (1 PC),Consommable,lundi,2024-09,B,26,900.0
SANEX,36.0,PC,Hygiène,dimanche,2024-09,A,26,100.0
SAUCE A L'AIL PB,9.0,L (1 KG),Epicerie,mardi,2024-09,A,26,11.0
SAUCE AU POIVRE SAC 500GR PB,3.0,KG (1 SAC),Epicerie,mardi,2024-09,B,26,5.0
SAUCE MAYONNAISE PESTO PB,8.0,L,Epicerie,mardi,2024-09,A,26,11.0
SAUCE PESTO PB,3.0,KG (1 KG),Epicerie,jeudi,2024-09,A,26,5.0
SIROP DE CARAMEL 1L MONIN,2.0,PC (1000 ML),Pâtisseries,lundi,2024-09,B,26,5.0
SIROP DE VANILLE 1L MONIN,1.0,PC (700 ML),Pâtisseries,jeudi,2024-09,C,26,3.0
THYM MOULU,1.0,PC (1 KG),Epicerie,jeudi,2024-09,D,26,2.0
TOMATES SECHEES,1.0,PC (1000 GR),Epicerie,lundi,2024-09,B,26,5.0
TOQUE CHEF,3.0,PC (1 PC),Hygiène,dimanche,2024-09,C,26,6.0
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,5.0,KG (1000 GR),Viandes Fraiches,dimanche,2024-09,A,26,11.0
sucre en buchette MF 10kg,1.0,KG (1 KG),Cafe,samedi,2024-09,C,26,10.0
AIL,2.0,KG,Legumes Frais,vendredi,2024-09,B,27,8.3
AMANDE EFFILEE,2.0,PC (1 KG),Fruits Secs,jeudi,2024-09,B,27,4.0
ANANAS PCES,52.0,PC (1 PC),Fruits & Legumes Frais,mercredi,2024-09,A,27,172.0
AUBERGINE LEGUME,13.55,KG (1 KG),Legumes Frais,vendredi,2024-09,A,27,17.85
BACON BOEUF FUME TRANCHES ( 300GR),3.3,KG (1000 GR),Viandes Fraiches,vendredi,2024-09,A,27,6.9
BACTYGEL 703 CF,3.0,BTL (1 BTL),Hygiène,mercredi,2024-09,B,27,4.0
BASILIC BARQUETTE,1.6,KG (1 KG),Legumes Frais,mercredi,2024-09,A,27,11.05
BASILIC LA BOTTE,1.9,KG,Legumes Frais,jeudi,2024-09,C,27,3.2999
BEURRE MARGARINE  KG,9.0,PC (1 KG),Beurre Oeuf Fromage,vendredi,2024-09,C,27,40.5
BOITE FRAPPE CAFE 1.36KG MONIN,2.0,BTE (1360 GR),Pâtisseries,vendredi,2024-09,C,27,6.0
BOUTEILLE DE VINAIGRETTE 250ML,16.0,PC (250 GR),Epicerie,jeudi,2024-09,A,27,16.0
CAPRE VRAC,2.0,KG (1 KG),Legumes Frais,vendredi,2024-09,B,27,9.0
CELTIA FUT DE 50L,3.0,PC (50 L),Alcools,dimanche,2024-09,B,27,6.0
CHAPLUR,5.0,PC (1 KG),Epicerie,mardi,2024-09,C,27,16.0
CHOCOLAT CHAUD EN POUDRE,1.0,KG,Cafe,samedi,2024-09,B,27,7.0
CHOUX ROUGE,2.45,PC (1 PC),Legumes Frais,jeudi,2024-09,A,27,9.6
CITRON,4.95,KG (1 KG),Legumes Frais,mercredi,2024-09,A,27,16.75
CITRON SALLE,12.0,KG (1 KG),Legumes Frais,vendredi,2024-09,B,27,28.0
COIFFE EN PAPIER,201.0,PC (1 PC),Hygiène,mercredi,2024-09,B,27,1100.0
CORNICHON FRAIS,2.0,KG (1 KG),Legumes Frais,vendredi,2024-09,B,27,12.0
COURGETTE,22.0,KG (1 KG),Legumes Frais,mercredi,2024-09,A,27,28.6
COUVERCLE AVEC TROU BOMBE 95KY,1900.0,PC,Consommable,vendredi,2024-09,B,27,3300.0
CREVETTE 26/30 AVEC QUEUE  SURG.,3.0,KG,Poisson Surgelé_R,jeudi,2024-09,C,27,4.0
CUILLIERE NOIRE EJEM,1300.0,PC,Consommable,mercredi,2024-09,A,27,4900.0
EPINARD,4.35,KG (1 KG),Legumes Frais,jeudi,2024-09,B,27,12.15
FOURCHETTE NOIRE EMBALEE EJEM,4000.0,PC (1 PC),Consommable,vendredi,2024-09,A,27,10000.0
FROMAGE BUCHE BLANCHE CHEVRE KG,2.0,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-09,B,27,5.0
FROMAGE GORGONZELA,1.65,PC (1 KG),Beurre Oeuf Fromage,samedi,2024-09,A,27,13.0
FROMAGE MAASDAM EN BLOC PB,33.0,KG,Beurre Oeuf Fromage,jeudi,2024-09,A,27,65.5
FROMAGE PARMESAN PB,2.2,KG (0.2 KG),Beurre Oeuf Fromage,jeudi,2024-09,A,27,3.8
FUT HEINEKEIN,20.0,PC (1 L),Alcools,jeudi,2024-09,B,27,240.0
GOBLET 9 0Z MF,800.0,PC (1 PC),Consommable,mardi,2024-09,A,27,1600.0
HARISSA ARBI,2.0,KG (1 KG),Epicerie,vendredi,2024-09,A,27,23.0
JAMBON DE BOEUF FUME,10.95,KG (1 KG),Charcuterie,mercredi,2024-09,A,27,18.1
JAMBON DE DINDE,7.4,PC (1 KG),Charcuterie,jeudi,2024-09,A,27,34.15
LEVURE CHIMIQUE,1.0,PC (1 PC),Pâtisseries,mercredi,2024-09,D,27,3.0
LIPTON ICE TEA FRAMBOISE 33 CL,202.0,PC (1 PC),THE,mercredi,2024-09,A,27,637.0
LOT CAFE GRAIN BARISTA,19.0,PC (1 KG),Cafe,mercredi,2024-09,A,27,121.0
LOT DE CAFE TURC,3.0,PC (1 KG),Cafe,mardi,2024-09,D,27,3.0
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,vendredi,2024-09,C,27,9.0
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mardi,2024-09,B,27,20.0
MARINADE EMINCE DE BOEUF 2KG,7.0,KG (1 KG),Epicerie,jeudi,2024-09,B,27,10.0
MELANGE TENDER 2KG PB,8.0,KG (1 KG),Epicerie,jeudi,2024-09,B,27,13.0
MIEL DOUX & FRAIS,4.0,PC (1 PC),Epicerie,mercredi,2024-09,C,27,11.0
MOZARELLA BOCCONCINI,4.0,PC (200 GR),Beurre Oeuf Fromage,samedi,2024-09,D,27,23.0
NAPPAGE,14.0,PC,Pâtisseries,jeudi,2024-09,C,27,14.0
NUTELLA 600GR,90.0,PC,Pâtisseries,mercredi,2024-09,B,27,114.0
PAILLE NOIR,11.0,PQT (250 PC),Consommable,mercredi,2024-09,A,27,39.0
PAPIER ALUM DE 100,2.0,PC (1 PC),Consommable,samedi,2024-09,B,27,9.0
PAPIER CUISSON 40*60,2.0,PC (500 PC),Consommable,lundi,2024-09,C,27,4.0
PAPRIKA DOUX,1.0,KG,Fruits & Legumes Frais,mercredi,2024-09,C,27,3.0
PAPRIKA FORT,1.0,KG (1 KG),Epicerie,jeudi,2024-09,C,27,3.0
PEPPERONI,1.2,KG (1 KG),Charcuterie,vendredi,2024-09,A,27,4.8
PIMENT ROUGE SALLE,3.0,KG,Legumes Frais,mercredi,2024-09,B,27,20.0
PISTACHE CONCASSEE,1.0,PC (1000 GR),Fruits Secs,mercredi,2024-09,C,27,4.0
POIVRE NOIR MOULU,2.0,PC (1 KG),Epicerie,mercredi,2024-09,B,27,3.0
QUATRE EPICES MOULU,1.0,PC (1 KG),Epicerie,vendredi,2024-09,C,27,3.0
RAISIN NOIR,27.8,KG (1 KG),Fruits & Legumes Frais,mercredi,2024-09,A,27,38.1
RAISINS JAUNE,10.4,KG (1 KG),Fruits & Legumes Frais,mercredi,2024-09,B,27,23.0
RISTRETTO NSPRS,3000.0,PC (1 PC),Cafe,mercredi,2024-09,A,27,6800.0
ROQUETTE FRAIS EN KG,2.0,KG (1 KG),Legumes Frais,mercredi,2024-09,B,27,9.9
SAC SOUS VIDE LISSE 20*30,200.0,PC (1 PC),Consommable,jeudi,2024-09,A,27,1800.0
SAC SOUS VIDE LISSE 30*30,400.0,PC (1 PC),Consommable,jeudi,2024-09,A,27,1100.0
SAC SOUS VIDE LISSE 40*40,400.0,PC (1 PC),Consommable,vendredi,2024-09,B,27,900.0
SANEX,61.0,PC (1 PC),Hygiène,mercredi,2024-09,A,27,100.0
SAUCE A L'AIL PB,8.0,L (1 KG),Epicerie,jeudi,2024-09,A,27,11.0
SAUCE AU POIVRE SAC 500GR PB,2.0,KG (1 SAC),Epicerie,jeudi,2024-09,B,27,5.0
SAUCE MAYONNAISE PESTO PB,8.0,L (1 L),Epicerie,jeudi,2024-09,A,27,11.0
SAUCE PESTO PB,4.0,KG (1 KG),Epicerie,jeudi,2024-09,A,27,5.0
SIROP DE NOISETTES GRILLEES 70CL MONIN,1.0,PC (700 ML),Pâtisseries,vendredi,2024-09,D,27,2.0
THE SANS SUCRE 0.9g,180.0,PC,THE,jeudi,2024-09,B,27,1080.0
TOMATES SECHEES,0.7,PC (1000 GR),Epicerie,samedi,2024-09,B,27,5.0
TOQUE CHEF,1.0,PC (1 PC),Hygiène,mercredi,2024-09,C,27,6.0
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,6.3,KG (1000 GR),Viandes Fraiches,mercredi,2024-09,A,27,11.0
VINAIGRE 1L,1.0,L (1000 GR),Epicerie,lundi,2024-09,D,27,12.0
AIL,2.0,KG (1 KG),Legumes Frais,mardi,2024-10,B,28,8.3
AMANDE EFFILEE,1.0,PC (1 KG),Fruits Secs,dimanche,2024-09,B,28,4.0
ANANAS PCES,63.0,PC (1 PC),Fruits & Legumes Frais,samedi,2024-09,A,28,172.0
AUBERGINE LEGUME,16.35,KG (1 KG),Legumes Frais,lundi,2024-09,A,28,17.85
BACON BOEUF FUME TRANCHES ( 300GR),3.0,KG (1000 GR),Viandes Fraiches,samedi,2024-09,A,28,6.9
BASILIC BARQUETTE,4.45,KG (1 KG),Legumes Frais,dimanche,2024-09,A,28,11.05
BEURRE MARGARINE  KG,23.0,PC (1 KG),Beurre Oeuf Fromage,dimanche,2024-09,C,28,40.5
BOITE FRAPPE CAFE 1.36KG MONIN,1.0,BTE (1360 GR),Pâtisseries,dimanche,2024-09,C,28,6.0
BOITE FRAPPE VANILLE 1.36KG MONIN,3.0,KG,Pâtisseries,dimanche,2024-09,C,28,6.0
BOUTEILLE DE VINAIGRETTE 250ML,10.0,PC (250 GR),Epicerie,samedi,2024-09,A,28,16.0
CAPRE VRAC,4.0,KG (1 KG),Legumes Frais,mardi,2024-10,B,28,9.0
CELTIA FUT DE 50L,4.0,PC (50 L),Alcools,mardi,2024-10,B,28,6.0
CHAPLUR,5.0,PC (1 KG),Epicerie,vendredi,2024-10,C,28,16.0
CHOCOLAT CHAUD EN POUDRE,2.0,KG (1 KG),Cafe,lundi,2024-10,B,28,7.0
CHOUX ROUGE,2.85,PC (1 PC),Legumes Frais,lundi,2024-09,A,28,9.6
CITRON,1.15,KG (1 KG),Legumes Frais,lundi,2024-09,A,28,16.75
CITRON SALLE,21.0,KG (1 KG),Legumes Frais,dimanche,2024-09,B,28,28.0
COIFFE EN PAPIER,799.0,PC,Hygiène,samedi,2024-09,B,28,1100.0
CORNICHON FRAIS,2.0,KG,Legumes Frais,vendredi,2024-10,B,28,12.0
COURGETTE,14.35,KG (1 KG),Legumes Frais,mardi,2024-10,A,28,28.6
COUVERCLE AVEC TROU BOMBE 95KY,1250.0,PC,Consommable,samedi,2024-09,B,28,3300.0
CREME DE BALSAMIQUE,10.0,BTL (1 ML),Epicerie,samedi,2024-09,D,28,10.0
CREVETTE 26/30 AVEC QUEUE  SURG.,1.0,KG,Poisson Surgelé_R,lundi,2024-10,C,28,4.0
CUILLIERE NOIRE EJEM,400.0,PC (1 PC),Consommable,mercredi,2024-10,A,28,4900.0
CURCUMIN MOULU,1.0,SCH (1 KG),Epicerie,mardi,2024-10,D,28,2.2
EPINARD,3.25,KG (1 KG),Legumes Frais,mardi,2024-10,B,28,12.15
FOURCHETTE NOIRE EMBALEE EJEM,5000.0,PC (1 PC),Consommable,samedi,2024-09,A,28,10000.0
FROMAGE BUCHE BLANCHE CHEVRE KG,2.0,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-09,B,28,5.0
FROMAGE GORGONZELA,1.35,PC (1 KG),Beurre Oeuf Fromage,samedi,2024-09,A,28,13.0
FROMAGE MAASDAM EN BLOC PB,36.0,KG (1 KG),Beurre Oeuf Fromage,samedi,2024-09,A,28,65.5
FROMAGE PARMESAN PB,2.4,KG (0.2 KG),Beurre Oeuf Fromage,samedi,2024-09,A,28,3.8
GOBLET 9 0Z MF,400.0,PC (1 PC),Consommable,jeudi,2024-10,A,28,1600.0
HARISSA 450G,17.0,BTE,Epicerie,samedi,2024-09,C,28,17.0
JAMBON DE BOEUF FUME,10.15,KG (1 KG),Charcuterie,mardi,2024-10,A,28,18.1
JAMBON DE DINDE,25.0,PC (1 KG),Charcuterie,samedi,2024-09,A,28,34.15
JOUR ET NUIT ROUGE 1/2,15.0,PC (1 PC),Alcools,mardi,2024-10,C,28,48.0
LENTILLE VRAC,3.0,PC (1 PC),Legumes Secs,vendredi,2024-10,D,28,3.0
LIPTON ICE TEA FRAMBOISE 33 CL,137.0,PC (1 PC),THE,lundi,2024-09,A,28,637.0
LOT CAFE GRAIN BARISTA,3.0,PC (1 KG),Cafe,jeudi,2024-10,A,28,121.0
MAIS EN VRAC,4.0,PC (1 KG),Legumes Frais,mardi,2024-10,C,28,9.0
MANCHE A BALAIS,4.0,PC (1 PC),Hygiène,dimanche,2024-09,B,28,20.0
MARINADE EMINCE DE BOEUF 2KG,8.0,KG (1 KG),Epicerie,samedi,2024-09,B,28,10.0
MELANGE TENDER 2KG PB,8.0,KG (1 KG),Epicerie,samedi,2024-09,B,28,13.0
MENTHE SECHE,1.0,KG (1 KG),Epicerie,lundi,2024-09,D,28,2.0
MIEL DOUX & FRAIS,6.0,PC (1 PC),Epicerie,samedi,2024-09,C,28,11.0
MOZARELLA BOCCONCINI,23.0,PC (200 GR),Beurre Oeuf Fromage,lundi,2024-09,D,28,23.0
NUTELLA 600GR,72.0,PC (1 PC),Pâtisseries,samedi,2024-09,B,28,114.0
PAILLE NOIR,29.0,PQT (250 PC),Consommable,samedi,2024-09,A,28,39.0
PAPIER ALUM DE 100,4.0,PC,Consommable,dimanche,2024-09,B,28,9.0
PAPIER CUISSON 40*60,3.0,PC (500 PC),Consommable,dimanche,2024-09,C,28,4.0
PAPRIKA DOUX,2.0,KG,Fruits & Legumes Frais,mardi,2024-10,C,28,3.0
PEPPERONI,1.2,KG (1 KG),Charcuterie,samedi,2024-09,A,28,4.8
PERSIL,0.75,KG (1 KG),Legumes Frais,dimanche,2024-09,A,28,7.32999
PIMENT ROUGE SALLE,18.0,KG,Legumes Frais,vendredi,2024-10,B,28,20.0
PISTACHE CONCASSEE,0.1,PC (1000 GR),Fruits Secs,lundi,2024-09,C,28,4.0
POIVRE NOIR MOULU,1.0,PC (1 KG),Epicerie,mercredi,2024-10,B,28,3.0
PUREE ANANAS 1 L,1.0,PC (1 L),Epicerie,dimanche,2024-09,D,28,2.0
PUREE DE BANANE 1L,2.0,PC (1 L),Epicerie,dimanche,2024-09,D,28,2.0
PUREE FRAISE 1.32KG MONIN,1.0,KG (1320 GR),Pâtisseries,samedi,2024-10,D,28,2.0
PUREE MANGUE 1L,1.0,PC (1 L),Epicerie,dimanche,2024-09,D,28,2.0
QUATRE EPICES MOULU,1.0,PC (1 KG),Epicerie,vendredi,2024-10,C,28,3.0
RACLETTE,5.0,PC (1 PC),Hygiène,dimanche,2024-09,B,28,7.0
RAISIN NOIR,21.65,KG,Fruits & Legumes Frais,samedi,2024-09,A,28,38.1
RAISINS JAUNE,16.8,KG (1 KG),Fruits & Legumes Frais,samedi,2024-09,B,28,23.0
RISTRETTO NSPRS,150.0,PC (1 PC),Cafe,samedi,2024-09,A,28,6800.0
ROQUETTE FRAIS EN KG,2.0,KG (1 KG),Legumes Frais,dimanche,2024-09,B,28,9.9
ROQUETTE SALADE BARQUETTE,0.6,KG,Legumes Frais,lundi,2024-10,A,28,5.9
ROULEAU DE 750 ETIQUETTE BLANC,2.0,PC,Consommable,lundi,2024-09,C,28,16.0
SAC SOUS VIDE LISSE 20*30,400.0,PC (1 PC),Consommable,mardi,2024-10,A,28,1800.0
SAC SOUS VIDE LISSE 30*30,600.0,PC (1 PC),Consommable,dimanche,2024-09,A,28,1100.0
SAC SOUS VIDE LISSE 40*40,300.0,PC (1 PC),Consommable,mardi,2024-10,B,28,900.0
SANEX,47.0,PC (1 PC),Hygiène,samedi,2024-09,A,28,100.0
SAUCE A L'AIL PB,8.0,L (1 KG),Epicerie,samedi,2024-09,A,28,11.0
SAUCE AU POIVRE SAC 500GR PB,2.0,KG (1 SAC),Epicerie,samedi,2024-09,B,28,5.0
SAUCE MAYONNAISE PESTO PB,8.0,L (1 L),Epicerie,samedi,2024-09,A,28,11.0
SAUCE PESTO PB,3.0,KG (1 KG),Epicerie,mardi,2024-10,A,28,5.0
SIROP DE CARAMEL 1L MONIN,2.0,PC (1000 ML),Pâtisseries,jeudi,2024-10,B,28,5.0
SIROP DE NOISETTES GRILLEES 70CL MONIN,2.0,PC (700 ML),Pâtisseries,jeudi,2024-10,D,28,2.0
THE SANS SUCRE 0.9g,900.0,PC (1 PC),THE,samedi,2024-09,B,28,1080.0
TOMATES SECHEES,0.8,PC (1000 GR),Epicerie,samedi,2024-09,B,28,5.0
TOQUE CHEF,5.0,PC (1 PC),Hygiène,dimanche,2024-09,C,28,6.0
VARIANTES,5.0,KG,Legumes Frais,lundi,2024-09,D,28,10.0
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,6.0,KG (1000 GR),Viandes Fraiches,samedi,2024-09,A,28,11.0
VINAIGRE 1L,5.0,L (1000 GR),Epicerie,lundi,2024-09,D,28,12.0
AIL,2.0,KG (1 KG),Legumes Frais,vendredi,2024-10,B,29,8.3
ANANAS PCES,70.0,PC (1 PC),Fruits & Legumes Frais,mardi,2024-10,A,29,172.0
AUBERGINE LEGUME,7.5,KG (1 KG),Legumes Frais,vendredi,2024-10,A,29,17.85
BACON BOEUF FUME TRANCHES ( 300GR),3.9,KG (1000 GR),Viandes Fraiches,jeudi,2024-10,A,29,6.9
BASILIC BARQUETTE,1.55,KG (1 KG),Legumes Frais,mardi,2024-10,A,29,11.05
BASILIC LA BOTTE,2.55,KG,Legumes Frais,vendredi,2024-10,C,29,3.2999
BEURRE MARGARINE  KG,4.5,PC (1 KG),Beurre Oeuf Fromage,lundi,2024-10,C,29,40.5
BOITE FRAPPE CAFE 1.36KG MONIN,2.0,BTE (1360 GR),Pâtisseries,vendredi,2024-10,C,29,6.0
BOITE FRAPPE VANILLE 1.36KG MONIN,1.0,KG,Pâtisseries,vendredi,2024-10,C,29,6.0
BOUTEILLE DE VINAIGRETTE 250ML,10.0,PC (250 GR),Epicerie,mardi,2024-10,A,29,16.0
CAPRE VRAC,6.0,KG (1 KG),Legumes Frais,dimanche,2024-10,B,29,9.0
CELTIA FUT DE 50L,3.0,PC (50 L),Alcools,vendredi,2024-10,B,29,6.0
CHAPLUR,10.0,PC (1 KG),Epicerie,lundi,2024-10,C,29,16.0
CHOUX ROUGE,6.25,PC (1 PC),Legumes Frais,mercredi,2024-10,A,29,9.6
CITRON,7.0,KG (1 KG),Legumes Frais,mercredi,2024-10,A,29,16.75
CITRON SALLE,6.0,KG (1 KG),Legumes Frais,vendredi,2024-10,B,29,28.0
COIFFE EN PAPIER,700.0,PC,Hygiène,mardi,2024-10,B,29,1100.0
CORNICHON FRAIS,2.0,KG,Legumes Frais,lundi,2024-10,B,29,12.0
COURGETTE,18.1,KG (1 KG),Legumes Frais,mercredi,2024-10,A,29,28.6
COUVERCLE AVEC TROU BOMBE 95KY,100.0,PC,Consommable,samedi,2024-10,B,29,3300.0
CREVETTE 26/30 AVEC QUEUE  SURG.,1.0,KG,Poisson Surgelé_R,mardi,2024-10,C,29,4.0
CUILLIERE NOIRE EJEM,2300.0,PC,Consommable,mercredi,2024-10,A,29,4900.0
CURCUMIN MOULU,1.0,SCH (1 KG),Epicerie,mardi,2024-10,D,29,2.2
